ID_TAXON;GATTUNG;UNTERGATTUNG;ART;TAXONNAME;BESCHREIBER;JAHRESZAHL;UNTERFAMILIE;FAMILIE;GG_GROSSGRUPPE;GG_BEZEICHNUNG;GG_REIHENFOLGE;ID_VERSION;VER_BEZEICHNUNG;SYNONYM_LISTE;TROPHIE_INDEX;TROPHIE_WEIGHT;SAPROBIE_INDEX;SAPROBIE_WEIGHT;REFERENZART_TYP;REFERENZART_TYPB_AM1;REFERENZART_TYPB_AM2;REFERENZART_TYPB_AV1;REFERENZART_TYPB_AV2;REFERENZART_TYPB_BR1;REFERENZART_TYPB_BR2;REFERENZART_TYPB_BR3;REFERENZART_TYPB_FH1;REFERENZART_TYPB_FH2;REFERENZART_TYPB_FL1;REFERENZART_TYPB_FL2;REFERENZART_TYPB_FL3;REFERENZART_TYPB_GF1;REFERENZART_TYPB_GG1;REFERENZART_TYPB_GG2;REFERENZART_TYPB_GG3;REFERENZART_TYPB_HV1;REFERENZART_TYPB_HV2;REFERENZART_TYPB_HV3;REFERENZART_TYPB_IB1;REFERENZART_TYPB_IB2;REFERENZART_TYPB_KH2;REFERENZART_TYPB_KH3;REFERENZART_TYPB_KV1;REFERENZART_TYPB_KV2;REFERENZART_TYPB_KV3;REFERENZART_TYPB_SA1;REFERENZART_TYPB_SA2;REFERENZART_TYPB_SA3;REFERENZART_TYPB_UZA1;REFERENZART_TYPB_UZA2;REFERENZART_TYPB_UZA3;REFERENZART_TYPB_VAV1;REFERENZART_TYPB_VAV2;REFERENZART_TYPB_VZA2;REFERENZART_TYPB_VZA3
2004;Fragilaria;;rumpens;Fragilaria rumpens;(KUETZING) CARLSON;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Fragilaria capucina var. rumpens;1,6;1;1,6;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1095;Fragilaria;;sp.;Fragilaria sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;Fragilaria;;tenera;Fragilaria tenera;(W.SMITH) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Synedra tenera;1,5;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;1;1;1;1;;;1;1;1;1;1;1;1
2005;Fragilaria;;ulna Gruppe;Fragilaria ulna Gruppe;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006;Fragilaria;;ulna var. ulna;Fragilaria ulna var. ulna;(NITZSCH) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Ulnaria ulna;2,3;0;2,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;Fragilaria;;vaucheriae;Fragilaria vaucheriae;(KUETZING) PETERSEN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Fragilaria capucina var. vaucheriae;1,5;0;2,1;2;B;;;;;1;1;;1;1;;;;1;1;1;;;;;1;1;;;;;;;;;;;;;;;
492;Fragilaria;;virescens;Fragilaria virescens;RALFS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Fragilaria virescens var. elliptica, Fragilariaforma virescens;1,4;1;1,2;4;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;Frustulia;;amphipleuroides;Frustulia amphipleuroides;(GRUNOW) A.CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Frustulia rhomboides var. amphipleuroides;1,6;0;1,8;1;B;1;;1;1;;;;1;1;1;;;1;;;;;;;1;1;;;1;1;1;1;;;;;;1;1;;
1480;Frustulia;;crassinervia;Frustulia crassinervia;(BREBISSON) LANGE-BERT.&KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Frustulia rhomboides var. crassinervia;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;Frustulia;;erifuga;Frustulia erifuga;LANGE-BERTALOT & KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Frustulia rhomboides var. viridula;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Frustulia;;krammeri;Frustulia krammeri;LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;Frustulia;;marginata;Frustulia marginata;AMOSSE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Frustulia;;pangaeopsis;Frustulia pangaeopsis;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Frustulia;;rhomboides;Frustulia rhomboides;(EHRENBERG) DE TONI;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Frustulia rhomboides var. rhomboides;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Frustulia;;saxonica;Frustulia saxonica;(RABENHORST) DE TONI;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Frustulia rhomboides var. saxonica;1,5;2;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1096;Frustulia;;sp.;Frustulia sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Frustulia;;vulgaris;Frustulia vulgaris;(THWAITES) DE TONI;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,4;2;2,1;1;B;1;;1;1;1;;;1;1;1;;;1;1;1;;;;;1;1;;;;;;;;;;;;1;1;;
1306;Frustulia;;weinholdii;Frustulia weinholdii;HUSTEDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;Geissleria;;acceptata;Geissleria acceptata;(HUSTEDT) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula ignota var. acceptata;2,5;0;1,5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Geissleria;;cummerowi;Geissleria cummerowi;(KALBE) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,3;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Geissleria;;decussis;Geissleria decussis;(OESTRUP) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula decussis;2,7;3;2,1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Geissleria;;ignota;Geissleria ignota;(KRASSKE) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula ignota var. ignota;0;0;0;0;B;1;1;1;1;1;1;;1;1;1;1;;1;1;1;1;1;1;;1;1;;;1;1;1;1;1;;;;;1;1;;
2016;Geissleria;;paludosa;Geissleria paludosa;(HUSTEDT) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Geissleria;;schoenfeldii;Geissleria schoenfeldii;(HUSTEDT) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula schoenfeldii;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Geissleria;;similis;Geissleria similis;(KRASSKE) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula similis;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Geissleria;;sp.;Geissleria sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Germainiella;;enigmatica;Germainiella enigmatica;(GERMAIN) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula enigmatica;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Germainiella;;sp.;Germainiella sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025;Gomphocymbellopsis;;ancyli;Gomphocymbellopsis ancyli;(CLEVE) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Cymbella ancyli;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026;Gomphoneis;;sp.;Gomphoneis sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1310;Gomphoneis;;transsilvanica;Gomphoneis transsilvanica;(PANTOCSEK) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2027;Gomphonema;;acidoclinatum;Gomphonema acidoclinatum;LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,3;5;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
498;Gomphonema;;acuminatum;Gomphonema acuminatum;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,4;1;1,5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2028;Gomphonema;;acuminatum var. acuminatum;Gomphonema acuminatum var. acuminatum;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,4;1;1,5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2029;Gomphonema;;acutiusculum;Gomphonema acutiusculum;(O.MUELLER) CLEVE-EULER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Gomphonema;;affine;Gomphonema affine;KÜTZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema lanceolatum sensu;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Gomphonema;;amoenum;Gomphonema amoenum;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,5;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1311;Gomphonema;;angustatum;Gomphonema angustatum;(KÜTZING) RABENHORST;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,8;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2030;Gomphonema;;angusticephalum;Gomphonema angusticephalum;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1266;Gomphonema;;angustivalva;Gomphonema angustivalva;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,2;5;1,3;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Gomphonema;;angustum;Gomphonema angustum;AGARDH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,4;3;1,6;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1312;Gomphonema;;anjae;Gomphonema anjae;LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Gomphonema;;augur;Gomphonema augur;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema apiculatum;3,3;0;2,1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Gomphonema;;auritum;Gomphonema auritum;A. BRAUN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,3;4;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Gomphonema;;bavaricum;Gomphonema bavaricum;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;Gomphonema;;bipunctatum;Gomphonema bipunctatum;KRASSKE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Gomphonema;;bohemicum;Gomphonema bohemicum;REICHELT & FRICKE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;Gomphonema;;bozenae;Gomphonema bozenae;LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;Gomphonema;;brebissonii;Gomphonema brebissonii;KUETZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;Gomphonema;;calcareum;Gomphonema calcareum;CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;Gomphonema;;calcifugum;Gomphonema calcifugum;LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,7;4;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;Gomphonema;;capitatum;Gomphonema capitatum;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;Gomphonema;;clavatulum;Gomphonema clavatulum;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;1;1;1;1;;;1;1;1;1;1;1;1
506;Gomphonema;;clavatum;Gomphonema clavatum;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema longiceps, Gomphonema montanum, Gomphonema subclavatum;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Gomphonema;;clevei;Gomphonema clevei;FRICKE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;Gomphonema;;coronatum;Gomphonema coronatum;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,1;3;1,3;1;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;1;1;1;1;;;1;1;1;1;1;1;1
2039;Gomphonema;;cuneolus;Gomphonema cuneolus;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;Gomphonema;;cymbelliclinum;Gomphonema cymbelliclinum;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,3;1;1,2;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Gomphonema;;dichotomum;Gomphonema dichotomum;KÜTZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema intricatum;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;Gomphonema;;drutelingense;Gomphonema drutelingense;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;Gomphonema;;elegantissimum;Gomphonema elegantissimum;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1481;Gomphonema;;exilissimum;Gomphonema exilissimum;(GRUNOW) LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema parvulum var. exilissimum;1,8;4;1,7;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Gomphonema;;gracile;Gomphonema gracile;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Gomphonema grunowii, Gomphonema lanceolata, Gomphonema lanceolatum;2,1;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Gomphonema;;hebridense;Gomphonema hebridense;GREGORY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,7;4;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;Gomphonema;;helveticum;Gomphonema helveticum;BRUN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;Gomphonema;;innocens;Gomphonema innocens;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1313;Gomphonema;;insigne;Gomphonema insigne;GREGORY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;Gomphonema;;insigniforme;Gomphonema insigniforme;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1482;Gomphonema;;interpositum;Gomphonema interpositum;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;Gomphonema;;italicum;Gomphonema italicum;KUETZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;Gomphonema;;lacus-vulcani;Gomphonema lacus-vulcani;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;Gomphonema;;lagerheimii;Gomphonema lagerheimii;A.CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;Gomphonema;;lange-bertalotii;Gomphonema lange-bertalotii;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;Gomphonema;;lapponicum;Gomphonema lapponicum;A.CLEVE (CLEVE-EULER);0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Gomphonema;;lateripunctatum;Gomphonema lateripunctatum;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,2;3;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;Gomphonema;;lippertii;Gomphonema lippertii;REICHARDT & LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;Gomphonema;;longilineare;Gomphonema longilineare;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1268;Gomphonema;;micropumilum;Gomphonema micropumilum;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Gomphonema;;micropus;Gomphonema micropus;KÜTZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,3;0;2,1;1;B;;;;;;;;1;1;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;
2052;Gomphonema;;minusculum;Gomphonema minusculum;KRASSKE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
