Taxa
Gyrosigma sciotoense
Gyrosigma spenceri
Gyrosigma strigilis
Halamphora
Halamphora coffeaeformis
Halamphora holsatica
Halamphora montana
Halamphora normanii
Halamphora oligotraphenta
Halamphora thumensis
Halamphora veneta
Hannaea
Hannaea arcus
Hantzschia
Hantzschia abundans
Hantzschia alkaliphila
Hantzschia amphioxys sensu stricto
Hantzschia baltica
Hantzschia barckhausenii
Hantzschia calcifuga
Hantzschia elongata
Hantzschia graciosa
Hantzschia hyalina
Hantzschia marina
Hantzschia petitiana
Hantzschia spectabilis
Hantzschia subrupestris
Hantzschia virgata
Hantzschia virgata var. capitellata
Hantzschia virgata var. gracilis
Hantzschia virgata var. intermedia
Hantzschia virgata var. virgata
Hantzschia vivacior
Hantzschia vivax
Hantzschia weyprechtii
Haslea
Haslea crucigera
Haslea spicula
Helicotheca
Helicotheca tamesis
Hippodonta
Hippodonta arkoensis
Hippodonta capitata
Hippodonta costulata
Hippodonta costulatiformis
Hippodonta coxiae
Hippodonta hungarica
Hippodonta lesmonensis
Hippodonta linearis
Hippodonta lueneburgensis
Hippodonta neglecta
Hippodonta pumila
Hippodonta subcostulata
Humidophila
Humidophila contenta
Hygropetra
Hygropetra balfouriana
Karayevia
Karayevia amoena
Karayevia bottnica
Karayevia carissima
Karayevia clevei
Karayevia clevei var. clevei
Karayevia clevei var. rostrata
Karayevia kolbei
Karayevia laterostrata
Karayevia ploenensis
Karayevia submarina
Karayevia suchlandtii
Kobayasiella
Kobayasiella jaagii
Kobayasiella madumensis
Kobayasiella micropunctata
Kobayasiella okadae
Kobayasiella parasubtilissima
Kobayasiella pseudostauron
Kobayasiella subtilissima
Krasskella kriegerana
Lauderia annulata
Lemnicola hungarica
Leptocylindrus
Leptocylindrus danicus
Leptocylindrus minimus
Lindavia
Lindavia balatonis
Lindavia bodanica
Lindavia radiosa
Lindavia tenuistriata
Lithodesmium
Lithodesmium undulatum
Luticola
Luticola acidoclinata
Luticola binodis
Luticola cohnii
Luticola dismutica
Luticola goeppertiana
Luticola heufleriana
Luticola mutica
Luticola mutica var. mutica
Luticola nivalis
Luticola nivaloides
Luticola paramutica
Luticola pseudokotschyi
Luticola pseudonivalis
Luticola saxophila
Luticola undulata
Luticola ventriconfusa
Luticola ventricosa
Marine Bacillariophyceae
Mastogloia
Mastogloia baltica
Mastogloia braunii
Mastogloia elliptica
Mastogloia elliptica var. dansei
Mastogloia elliptica var. elliptica
Mastogloia grevillei
Mastogloia lacustris
Mastogloia pumila
Mastogloia smithii
Mastogloia smithii var. lacustris
