seq_ID	Species	Genus	Family	Order	Class	Phylum	Subkingdom	Kingdom	Empire
TCC994-1	Gomphonema pumilum var. rigidum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC995-1	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC996-1	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC997-1	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC998-1	Gomphonema tergestinum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC999-1	Gomphonema tergestinum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1000-1	Nitzschia costei	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1001-1	Nitzschia costei	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1002-1	Nitzschia costei	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1003-1	Sellaphora saugerresii	Sellaphora	Sellaphoraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1004-1	Sellaphora saugerresii	Sellaphora	Sellaphoraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC959-2	Achnanthidium delmontii	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC960-2	Achnanthidium delmontii	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC961-2	Achnanthidium delmontii	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC966-2	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC967-2	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC968-2	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC975-2	Achnanthidium pyrenaicum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC976-2	Achnanthidium pyrenaicum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-2	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC989-2	Gomphadelpha kociolekii	Gomphadelpha	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC990-2	Gomphadelpha kociolekii	Gomphadelpha	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC991-2	Gomphonema elegantissimum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC992-2	Gomphonema elegantissimum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC995-2	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC996-2	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC997-2	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC998-2	Gomphonema tergestinum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC999-2	Gomphonema tergestinum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC966-3	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC967-3	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC968-3	Achnanthidium eutrophilum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-3	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC995-3	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC996-3	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC997-3	Gomphonema rhombicum	Gomphonema	Gomphonemataceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-4	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-5	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-6	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC980-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-7	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC979-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC981-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC982-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC983-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC984-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC985-8	Amphora pediculus	Amphora	Catenulaceae	Thalassiophysales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1005-1	Achnanthidium minutissimum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1006-1	Achnanthidium minutissimum	Achnanthidium	Achnanthidiaceae	Achnanthales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1007-1	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1008-1	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1009-1	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1010-1	Encyonopsis minuta	Encyonopsis	Cymbellaceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1011-1	Encyonopsis minuta	Encyonopsis	Cymbellaceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1012-1	Encyonopsis falaisensis	Encyonopsis	Cymbellaceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1013-1	Encyonopsis falaisensis	Encyonopsis	Cymbellaceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1014-1	Encyonopsis subminuta	Encyonopsis	Cymbellaceae	Cymbellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1015-1	Epithemia sorex	Epithemia	Rhopalodiaceae	Rhopalodiales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1016-1	Epithemia sorex	Epithemia	Rhopalodiaceae	Rhopalodiales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1017-1	Hannaea arcus	Hannaea	Fragilariaceae	Fragilariales	Fragilariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1018-1	Nitzschia acidoclinata	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1019-1	Nitzschia acidoclinata	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1007-2	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1008-2	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1009-2	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1007-3	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1008-3	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
TCC1009-3	Denticula tenuis	Denticula	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KT321972	Licmophora colosalis	Licmophora	Licmophoraceae	Licmophorales	Fragilariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KT321973	Licmophora remulus	Licmophora	Licmophoraceae	Licmophorales	Fragilariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663124	Frustulia crassinervia/saxonica_complex	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663125	Frustulia crassinervia/saxonica_complex	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663126	Frustulia krammeri	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663127	Frustulia maoriana	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663128	Frustulia septentrionalis	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU663129	Frustulia gaertnerae	Frustulia	Amphipleuraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951589	Humidophila sp. NA-2016a	Humidophila	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951590	Nupela sp. NA-2016a	Nupela	Brachysiraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951591	Diadesmis sp. NA-2016a	Diadesmis	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951592	Diadesmis confervacea	Diadesmis	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951593	Nupela sp. NA-2016a	Nupela	Brachysiraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951594	Diadesmis sp. NA-2016b	Diadesmis	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951595	Diadesmis sp. NA-2016b	Diadesmis	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951596	Diadesmis sp. NA-2016b	Diadesmis	Diadesmidaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KU951597	Brachysira sp. NA-2016a	Brachysira	Brachysiraceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586258	Dimeregramma aff. minus	Dimeregramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586259	Dimeregramma aff. minus	Dimeregramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586260	Dimeregramma acutumontgo	Dimeregramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586261	Dimeregramma acutumontgo	Dimeregramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586262	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586263	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586264	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586265	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586266	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586267	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586268	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586269	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586270	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586271	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586272	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586273	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586274	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586275	Plagiogramma tsawwassen	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586276	Plagiogramma staurophorum	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586277	Plagiogramma staurophorum	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586278	Plagiogramma staurophorum	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586279	Plagiogramma staurophorum	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX586280	Plagiogramma staurophorum	Plagiogramma	Plagiogrammaceae	Triceratiales	Mediophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX889092	Nitzschia paleacea	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX889093	Nitzschia varelae	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX889094	Nitzschia lembiformis	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KX889095	Nitzschia acicularis	Nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY026087	Envekadea pseudocrassirostris	Envekadea	Pinnulariaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY320278	Entomoneis paludosa	Entomoneis	Entomoneidaceae	Surirellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY320279	Entomoneis paludosa	Entomoneis	Entomoneidaceae	Surirellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY320280	Entomoneis sp.	Entomoneis	Entomoneidaceae	Surirellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY320281	Entomoneis sp.	Entomoneis	Entomoneidaceae	Surirellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
KY320282	Entomoneis sp.	Entomoneis	Entomoneidaceae	Surirellales	Bacillariophyceae	Bacillariophyta	Chromobiota	Chromista	Eukaryota
